# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = arma11_model
# start_datetime = 2026-09-02 16:34:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 10
#     num_warmup = 1000 (Default)
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = cmdstan/arma11.data.json
# init = cmdstan/out/78101c0.init.json
# random
#   seed = 1
# output
#   file = cmdstan/out/trace-78101c0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,phi,theta,sigma
255.83662,0.81073683,1.0005365,2,7,0,-255.13433,-0.0071840829,0.98993483,-0.15518121,0.16966163
258.78625,0.95483761,1.0487182,2,3,0,-255.58685,0.010630868,0.9379407,-0.0095943175,0.16324564
258.78625,0.093109831,1.7275544,1,1,0,-257.81878,0.010630868,0.9379407,-0.0095943175,0.16324564
259.01024,0.99999712,0.19634424,4,15,0,-258.47754,5.6398431e-05,0.94711617,-0.041655104,0.16536256
258.80707,0.98413142,0.37520655,3,15,0,-258.01374,0.0095870463,0.95929774,-0.0011325559,0.17035526
258.17321,0.95585149,0.67822724,2,7,0,-257.84314,0.018007946,0.97642384,-0.01636909,0.17001691
257.62048,0.43488299,1.1168458,2,3,0,-255.30055,-0.011862583,0.96295465,-0.028102069,0.17182145
257.88335,0.999154,0.38148094,3,7,0,-257.08341,0.022392679,0.94551928,-0.029813579,0.15934423
258.35501,0.95941104,0.71380751,2,3,0,-257.19425,-0.005249832,0.96204896,0.0010372282,0.16771228
254.59359,0.47566458,1.1761686,2,3,0,-254.31389,-0.015493271,0.92943314,-0.015492531,0.18537656
253.06727,0.97499494,0.46564438,2,3,0,-252.76599,-0.018670531,0.91922538,-0.0074170835,0.18826213
254.33763,1,0.79975087,2,3,0,-251.76241,-0.0083741084,0.9443319,0.0078052697,0.19105932
257.32789,1,1.463199,2,3,0,-255.74744,0.0033867308,0.99266473,0.0029536003,0.16185748
257.32789,1.1383209e-47,2.6502009,1,1,0,-255.93849,0.0033867308,0.99266473,0.0029536003,0.16185748
256.80924,0.99430152,0.27967725,4,15,0,-255.90226,0.0083908774,0.99419458,-0.022577599,0.15503158
257.21158,1,0.50063964,3,7,0,-256.006,-0.00097239967,0.91914038,-0.043159158,0.17250037
258.0324,0.70343874,0.90170561,2,3,0,-253.34856,0.015765367,0.98328577,-0.014966276,0.16950383
258.94155,0.98204299,0.70901951,2,7,0,-257.4755,0.013767903,0.96179034,-0.012782712,0.16326146
258.66363,0.93212055,1.2005047,2,3,0,-258.41912,-0.001637966,0.93946742,-0.034070835,0.16723465
258.66363,0.0047906463,1.7595621,1,3,0,-255.47466,-0.001637966,0.93946742,-0.034070835,0.16723465
258.25868,0.99739694,0.21079322,4,15,0,-257.3781,0.01311517,0.94736845,0.034852243,0.16206014
255.23907,0.92856578,0.37072702,3,7,0,-254.52095,0.032305723,0.9600675,0.0013059019,0.18212681
256.09161,1,0.53833522,3,7,0,-252.78356,-0.0075240381,0.94198937,-0.10642978,0.15409551
256.58188,0.9489334,0.9375937,2,3,0,-253.98548,0.018520515,0.94284578,0.090062258,0.16745968
256.58188,0.026764686,1.4167605,2,3,0,-253.40894,0.018520515,0.94284578,0.090062258,0.16745968
256.15855,0.99849005,0.19548664,4,15,0,-254.79776,-0.010368814,0.97677565,-0.14829394,0.16508877
256.95308,1,0.33735185,4,15,0,-254.70104,0.014779362,0.9764952,-0.13808838,0.17473017
257.97915,0.99986098,0.57950837,3,7,0,-255.83105,0.0047751824,0.95790425,0.022882581,0.156205
257.97915,0.32524598,0.98695698,1,3,0,-254.6909,0.0047751824,0.95790425,0.022882581,0.156205
258.94142,1,0.3064558,3,7,0,-257.6792,0.014952528,0.95789813,-0.014989786,0.16600917
258.79033,0.96601818,0.52034137,3,7,0,-257.60024,-0.0033174119,0.95827756,-0.070846216,0.16457946
258.34356,0.73749619,0.80592323,2,3,0,-255.64138,0.01449281,0.97839415,-0.0897694,0.1683976
255.38718,0.79976109,0.70745374,2,3,0,-254.75858,0.0079036334,1.0111009,-0.13784662,0.1683418
258.28786,1,0.72413744,2,3,0,-255.42494,0.0013168906,0.92777591,-0.027440488,0.16705375
256.79638,0.6397127,1.2033707,2,3,0,-256.24467,0.016671238,0.96747469,-0.11051736,0.18011057
256.46406,0.71912697,0.83461448,2,3,0,-250.29436,-0.0084213516,0.94940117,-0.060340517,0.15115731
256.28895,1,0.70323644,3,7,0,-255.9581,0.024089955,0.96019605,-0.00064335929,0.18221893
257.49865,1,1.1564426,1,1,0,-256.22424,0.018311531,0.95910485,0.00022345824,0.17813686
257.49865,0.010150718,1.8889065,1,1,0,-255.26317,0.018311531,0.95910485,0.00022345824,0.17813686
256.14288,0.98408386,0.30191348,3,7,0,-255.43059,0.0008888951,0.95585904,-0.032452814,0.14644347
257.40279,1,0.47624036,2,3,0,-255.87285,-0.0019815668,0.95231646,-0.031896798,0.15136852
257.8622,0.92366584,0.77469341,2,3,0,-255.40843,0.011606556,0.98259792,-0.10336795,0.1588622
258.20794,0.93408761,1.0508838,2,7,0,-257.15923,0.0061868647,0.94090477,0.040388961,0.16852673
255.35799,0.48657814,1.4540894,2,3,0,-255.16525,-0.00085586651,0.91966793,0.065866778,0.18225361
258.06542,0.9345541,0.72627821,2,7,0,-253.69226,0.0030463019,0.99101932,-0.064722066,0.16248537
258.32336,0.74190552,1.0040618,2,3,0,-256.16483,0.0012191538,0.94103959,-0.090979928,0.16401375
258.31292,0.9024238,0.89794591,2,3,0,-257.14298,0.0007494461,0.97674151,-0.030699529,0.15785532
257.30795,0.37117351,1.1494602,2,3,0,-254.91332,0.011986684,0.92999427,0.013790432,0.17789413
258.47973,0.96538381,0.4526942,3,7,0,-254.31543,0.013730742,0.97158284,-0.016504259,0.15890717
258.2428,0.75289813,0.66621021,2,3,0,-255.13696,0.0040397647,0.98734739,-0.030675014,0.16837589
257.67591,0.97611243,0.61315414,3,7,0,-256.44125,0.0026022946,0.94393581,0.06176953,0.16407406
257.0108,0.77156326,0.91771531,2,7,0,-254.03202,0.011427414,0.9722084,-0.15163386,0.1731534
257.42776,0.80200787,0.87846904,2,7,0,-254.67514,0.0038393711,0.92081093,0.00075106143,0.15774331
258.0693,0.9930067,0.89814867,3,7,0,-256.82679,0.00054523159,0.98967968,-0.077338332,0.16670634
258.0693,0.11519934,1.3809036,1,3,0,-256.90479,0.00054523159,0.98967968,-0.077338332,0.16670634
257.2648,0.98629738,0.32685808,4,15,0,-256.38485,0.019842362,0.94113122,-0.081865288,0.15769828
257.37508,0.99717796,0.49578547,3,7,0,-255.82551,-0.0015882697,0.98764596,0.012366467,0.16842365
255.93588,0.84935363,0.76587048,2,3,0,-254.22113,0.019645956,0.95645548,-0.047340386,0.14779776
258.60225,1,0.86429965,2,3,0,-256.50734,0.0129425,0.95556996,-0.010859549,0.15757366
258.60225,0.00022370796,1.3325923,2,3,0,-253.01082,0.0129425,0.95556996,-0.010859549,0.15757366
255.70911,0.95912737,0.2582915,3,7,0,-255.04716,0.031839763,0.96434073,0.008726557,0.15618961
252.1134,0.94251336,0.36668995,3,7,0,-250.97016,0.045269654,0.96667344,-0.047394174,0.1573817
254.35573,1,0.50129455,2,3,0,-252.22267,0.039742375,0.9677918,-0.051561142,0.16092622
256.1185,0.99726349,0.76794695,2,7,0,-253.22035,0.034214429,0.953094,0.023603589,0.16479124
254.44562,0.82647117,1.1647894,2,3,0,-253.54869,-0.025338849,0.92711769,0.026304552,0.16932424
257.60469,0.59775927,1.2464949,2,3,0,-253.79531,-0.00013405456,0.94603278,-0.094232027,0.15530835
258.61027,0.83420106,0.84224685,2,3,0,-255.84514,0.0097507528,0.93413556,-0.027811072,0.16906218
258.73151,0.77762332,0.91608123,2,3,0,-256.02697,0.0045129039,0.97897921,-0.077583428,0.16757344
257.60911,0.76734265,0.88961888,2,3,0,-256.91985,-0.0064424097,0.95363324,-0.10681985,0.16001371
255.17005,0.78789088,0.84671285,2,3,0,-254.46681,-0.014619104,0.93325391,-0.081455392,0.15528464
255.17005,0.44233903,0.8394833,1,1,0,-252.71007,-0.014619104,0.93325391,-0.081455392,0.15528464
256.95863,1,0.42293118,3,7,0,-254.57122,0.013280848,0.98318198,0.015703461,0.17731972
252.86035,0.80262623,0.63616788,2,7,0,-250.61787,-0.01647574,0.94755279,0.077542735,0.18901604
253.87775,1,0.6498508,3,7,0,-251.28248,0.031513287,0.95924709,-0.059327423,0.14886602
257.97943,1,0.97173618,2,3,0,-253.18923,0.0039614158,0.92773599,0.0062168342,0.15905938
257.97943,0.0060534052,1.4476244,2,3,0,-252.47001,0.0039614158,0.92773599,0.0062168342,0.15905938
254.6439,0.93675925,0.32045304,4,15,0,-253.26628,0.01679951,0.98357667,0.076997603,0.181656
256.55879,0.9591796,0.42372336,3,7,0,-251.65578,0.011101315,0.93010741,-4.3029921e-05,0.15059074
258.2611,0.989468,0.58312366,2,3,0,-256.18819,0.0073137681,0.93031932,-0.02192919,0.15904506
257.01079,0.91277542,0.84728796,2,3,0,-256.50428,-6.7497142e-05,0.92747763,0.022897766,0.1780648
256.28474,0.8716503,1.0622116,2,3,0,-255.97666,0.013286493,0.97631004,-0.10312303,0.14990987
256.28474,0.51578176,1.2304648,2,3,0,-251.78147,0.013286493,0.97631004,-0.10312303,0.14990987
253.82342,0.68079243,0.73315262,3,7,0,-251.24953,-0.014739762,0.95327033,0.10235937,0.18076605
254.12772,0.92771991,0.59602371,3,7,0,-247.75514,0.0092318648,1.0078887,-0.17965967,0.16426632
259.01648,1,0.76616029,2,3,0,-254.68657,0.0081621351,0.95409867,-0.071585275,0.16898075
258.19354,0.80722431,1.122591,1,3,0,-257.76353,0.0080243081,0.94568907,-0.00071389952,0.17593538
255.92897,0.64808551,1.1514266,2,3,0,-255.32854,-0.012668986,0.99640077,-0.0094875548,0.16947095
256.66019,0.95852673,0.88300244,2,7,0,-253.92188,0.016815872,0.92669136,0.025955255,0.15430989
251.95936,0.13863442,1.1932872,1,3,0,-249.68886,-0.0089099875,0.97722332,-0.00023163178,0.14176967
251.06805,0.98366366,0.36447422,3,7,0,-243.2301,0.014634462,0.92623563,-0.17157808,0.15094435
258.97421,1,0.51592714,2,7,0,-250.57494,0.011488492,0.96722625,-0.027813811,0.16879875
257.91555,0.90210582,0.74992674,2,3,0,-257.40897,0.0021124573,0.92806455,0.0080836283,0.15899528
257.95843,0.98347479,0.91215803,3,7,0,-257.24037,0.0059779154,0.9543707,0.034873278,0.17386866
258.4725,0.57715092,1.280574,2,3,0,-256.63581,0.0089576636,0.94977809,-0.10496679,0.16663345
257.91663,0.90338675,0.87161308,2,3,0,-257.59628,-0.0045891869,0.9853326,-0.029615514,0.16517431
256.11606,0.54782632,1.0593703,2,3,0,-254.55726,-0.0062471855,0.93717483,-0.018248731,0.18418533
256.52214,0.97917084,0.68723703,3,7,0,-254.9715,0.01167186,0.97965778,-0.061954949,0.1842172
258.01129,0.97588252,0.95342845,2,3,0,-255.83071,-0.0096766128,0.9640499,-0.062413558,0.16159604
258.01129,0.25274813,1.3118183,1,3,0,-256.8644,-0.0096766128,0.9640499,-0.062413558,0.16159604
258.00917,0.90019854,0.51108718,3,7,0,-255.2783,-0.0035430351,0.94686575,-0.10430314,0.16614575
258.64243,0.99668735,0.61658543,3,7,0,-256.85429,0.014257487,0.97097476,-0.0051983123,0.16609137
257.86536,0.86059791,0.87759919,2,3,0,-256.62299,0.015737721,0.94974258,-0.084828966,0.15650088
257.86536,0.47546226,0.9855249,2,3,0,-254.51144,0.015737721,0.94974258,-0.084828966,0.15650088
258.33474,1,0.5710347,2,3,0,-257.68456,0.0171738,0.9497737,-0.063165421,0.15882039
257.42059,0.89229143,0.81434862,2,3,0,-256.81281,-0.010869759,0.94519317,0.026995246,0.16695137
258.6055,1,0.96415261,2,3,0,-257.54474,-0.0023765493,0.95519655,0.0070777576,0.16438877
258.6055,0.084787659,1.3687807,1,1,0,-255.87591,-0.0023765493,0.95519655,0.0070777576,0.16438877
257.52925,0.96096825,0.4122778,3,7,0,-255.78783,0.023570755,0.97260479,-0.090893963,0.16710343
258.15179,0.99638032,0.54828181,3,7,0,-256.26925,0.0063337147,0.93529421,0.010196888,0.15762778
254.63141,0.33943139,0.77224777,3,7,0,-249.72449,0.011913275,0.94753068,-0.10814687,0.14566595
254.9042,1,0.36139172,2,3,0,-254.29306,0.011672145,0.94616677,-0.095067656,0.14554192
258.84361,1,0.51157711,2,7,0,-255.07314,0.0079094159,0.96431123,-0.090401073,0.16079895
258.25901,0.95107796,0.72241466,2,7,0,-257.9781,-0.0037958154,0.97841834,-0.085806507,0.16731352
257.46815,0.74072684,0.93848858,2,3,0,-254.80606,0.017078689,0.96037568,0.051069031,0.17142305
256.24907,0.92492596,0.85996963,2,3,0,-255.30544,-0.010199829,0.95920157,-0.10446427,0.1537361
256.0283,0.96091909,1.0675451,2,3,0,-255.43845,0.023782087,0.97042787,0.033837294,0.18014721
256.0283,0.16505013,1.4037074,2,3,0,-253.69283,0.023782087,0.97042787,0.033837294,0.18014721
256.82556,0.99997392,0.50177513,3,7,0,-255.3307,0.025637238,0.94671652,0.021693286,0.17645557
258.22593,0.94872155,0.70355026,2,7,0,-255.20768,0.0031248486,0.95115899,-0.11032949,0.16055474
257.95035,0.89836104,0.90565883,3,7,0,-256.95191,-0.0082027648,0.96843466,-0.0060235112,0.16923773
256.80851,0.83661792,1.0727835,2,3,0,-255.2603,0.018638635,0.94622118,-0.13232727,0.16494405
252.90692,0.15592016,1.1489962,2,3,0,-249.50006,0.02245373,0.89985405,0.027036382,0.15071465
253.45178,0.95643489,0.41174691,3,7,0,-249.95669,-0.008720167,0.94956938,0.056791674,0.19170665
254.14478,1,0.53572677,2,3,0,-253.17895,-0.0054409844,0.9436443,0.060994302,0.18953829
253.87942,0.92254765,0.745999,2,7,0,-249.85022,0.012902534,0.96284379,-0.16449154,0.14869529
254.95874,0.85282959,0.91631146,2,3,0,-250.53957,-0.006169231,0.96883633,0.030992564,0.18716125
255.9927,1,1.0062539,2,3,0,-254.30031,0.022984682,0.95857123,-0.098304806,0.15241066
259.26313,1,1.3939691,1,1,0,-257.98897,0.0093361549,0.9581276,-0.03745516,0.1630919
259.26313,2.5442771e-09,1.9271201,1,1,0,-257.01933,0.0093361549,0.9581276,-0.03745516,0.1630919
257.79258,0.79642073,0.55162706,1,3,0,-256.04183,0.012775835,0.93289477,-0.064062221,0.15788211
257.64203,1,0.55465446,3,7,0,-257.13498,9.5734374e-05,0.99366027,-0.067991613,0.17097896
258.27014,0.97926227,0.7666125,3,7,0,-256.14629,0.012076084,0.94913495,-0.10104144,0.1609926
256.26111,0.69578752,1.0238323,2,3,0,-255.19043,0.012939837,0.93510652,0.10530489,0.16673446
257.81498,0.99948002,0.87867472,2,3,0,-255.76962,0.0099328232,0.93206325,0.036011911,0.17245371
257.78724,0.60358451,1.2081699,2,3,0,-255.21107,0.025932917,0.95940012,-0.012659958,0.1644912
258.87699,1,0.89957878,2,3,0,-257.86106,0.016152343,0.95913843,-0.034562638,0.1618822
258.87699,0.027177783,1.2354196,2,3,0,-251.59035,0.016152343,0.95913843,-0.034562638,0.1618822
255.40755,0.92106969,0.38024967,3,7,0,-253.95546,-0.0025269625,1.0136893,-0.10545465,0.16819676
254.79684,0.97394994,0.46305087,3,7,0,-251.4295,0.0026915291,0.94592861,-0.16918057,0.18203783
255.75078,0.94063547,0.61056776,3,7,0,-251.67263,0.0018040432,0.94621711,0.046100734,0.18542326
257.35222,0.99734223,0.76402933,2,3,0,-254.70812,0.023639198,0.93749871,0.024172862,0.17165851
258.35482,1,1.0406193,2,3,0,-257.33918,-0.0073072756,0.9550145,-0.05855343,0.16169312
258.4737,0.96260441,1.4205056,2,3,0,-258.05414,0.0038141839,0.98264977,-0.020856165,0.16607088
258.48731,0.35048366,1.8293966,1,3,0,-258.33526,0.011890449,0.94229988,-0.052251269,0.15798226
258.27092,0.98945716,0.93648619,2,3,0,-257.98408,0.0014122284,0.97470667,-0.048416105,0.17489119
258.61646,0.80598892,1.2552735,2,3,0,-257.61526,0.012016404,0.93822368,-0.0027507262,0.16123195
257.70155,0.69397821,1.276504,2,3,0,-257.44423,0.0058890311,0.92662736,-0.035129419,0.17511985
257.55144,0.83869643,1.098158,2,3,0,-256.30864,0.0047805583,0.9709442,0.0028160326,0.15342745
253.5938,0.28195404,1.1727051,2,3,0,-251.90898,-0.0010822304,0.94159946,0.037352141,0.19412966
255.55545,1,0.54792279,2,3,0,-253.28867,-0.0015876328,0.94052384,0.0046377296,0.18787581
257.00901,0.93848554,0.74399724,2,3,0,-253.61463,0.013169064,0.91950033,0.017228557,0.17611009
257.33737,0.70833726,0.92099842,1,3,0,-253.19846,0.00095032583,0.96039265,-0.019621177,0.15061491
257.62423,0.97782685,0.81153523,2,3,0,-256.75584,0.010630024,0.97036098,-0.059317195,0.18008347
257.36616,0.7730589,1.0628116,2,3,0,-255.65399,0.022890981,0.94677194,-0.0049835761,0.15609814
257.39175,0.96228213,1.0298332,2,7,0,-256.22767,-0.0002090104,0.98000382,-0.11986763,0.17511352
252.34159,0.051116208,1.3156466,2,3,0,-249.70186,0.01771862,0.92426468,0.18515313,0.16791424
252.28274,0.98003504,0.44528982,3,7,0,-248.60434,0.03144152,0.95716866,0.14394004,0.16020429
254.94393,1,0.58424326,2,3,0,-252.08132,0.021909796,0.95513807,0.11686997,0.1622533
252.50131,0.83990098,0.78791096,2,7,0,-249.74342,-0.0025947107,0.89136846,0.15274268,0.1748519
253.91175,0.87836734,0.84179611,2,7,0,-248.20488,0.015785001,1.0108348,-0.1591634,0.16159626
257.52178,1,0.95028666,2,3,0,-252.99979,0.01527426,0.95021438,0.032608098,0.1764429
257.79493,0.80702567,1.2768969,2,3,0,-256.73502,-0.0016717096,0.96165282,-0.12587052,0.16062588
257.79493,0.1623995,1.2990544,1,1,0,-256.0191,-0.0016717096,0.96165282,-0.12587052,0.16062588
258.05084,1,0.52562442,3,7,0,-257.60703,0.014331115,0.95598922,0.04313574,0.16787858
257.62161,0.90048004,0.70570675,3,7,0,-256.21169,0.0021395236,0.9454552,-0.11412742,0.15820625
258.14797,0.73325267,0.8211403,2,3,0,-255.46751,-0.0048288763,0.97403216,-0.018883586,0.16041125
257.70448,0.95550759,0.75299263,2,7,0,-256.71399,0.014803412,0.96323721,-0.12988242,0.16953663
256.02455,0.47700665,0.94623746,2,3,0,-252.72956,-0.0011909658,0.96574433,0.075286626,0.1775397
256.03394,0.98533986,0.60426319,3,7,0,-254.67336,0.018998397,0.92461051,-0.085840246,0.15760143
254.68031,0.76736796,0.79143376,2,3,0,-253.08624,0.0041355914,1.0186591,-0.025834831,0.17803078
258.23162,1,0.76205506,2,3,0,-254.45377,0.014429675,0.98152874,-0.012992643,0.16836303
258.55636,0.94497314,1.0168555,2,3,0,-257.43262,0.002787026,0.94370246,-0.07265946,0.15944153
257.41711,0.36688479,1.2545647,2,3,0,-255.89763,-0.0018113247,0.95751843,0.041646605,0.17474963
257.7725,0.98769914,0.6903049,3,7,0,-256.30252,0.019916223,0.94649063,0.011784036,0.174146
255.20082,0.574286,0.90374861,2,3,0,-254.05729,-0.010685197,0.99709016,0.036552984,0.16535968
254.65401,0.78230347,0.66561439,2,7,0,-250.39973,0.016613773,0.9084378,-0.06931173,0.18090677
256.41104,0.87422749,0.65485668,2,7,0,-251.1854,0.0032702548,0.92591571,0.018378994,0.18217328
254.93612,0.9253993,0.73156809,2,7,0,-253.99277,-0.0022519581,0.93247688,-0.025915916,0.18981485
259.01643,1,0.87651612,2,3,0,-255.35012,0.00074930581,0.95125598,-0.0573597,0.1621125
258.35303,0.8722698,1.1626248,2,3,0,-258.08025,0.012877971,0.94234382,0.026675286,0.16916508
258.85301,0.63195027,1.2925027,2,3,0,-257.21352,0.0079465501,0.97537889,-0.084136906,0.16497537
256.56087,0.58688695,1.0335931,2,3,0,-256.00115,-0.0067249701,0.91359006,0.03714003,0.16763826
257.53704,0.99426127,0.77801634,2,3,0,-255.83302,-0.0071473029,0.93898085,0.030597323,0.16149357
257.28306,0.75285381,1.021463,2,3,0,-254.48471,0.02157604,0.96811402,-0.067058296,0.15495518
257.40739,1,0.96471759,2,3,0,-256.03,0.014114903,0.95403422,0.01287682,0.179443
256.62086,0.73834054,1.2742105,2,3,0,-255.13144,-0.0065009013,0.9669414,-0.11262229,0.15365913
255.84532,0.39414983,1.1796991,2,3,0,-252.4967,-0.012952292,0.93906694,0.079009542,0.16533343
256.28915,0.88515116,0.68653104,3,7,0,-251.93426,0.018068595,0.97970443,-0.1555442,0.17136719
255.35325,0.75550909,0.77591297,2,7,0,-252.34727,0.026377456,0.93754151,-0.1232004,0.16485103
258.20834,0.98127716,0.73630388,2,3,0,-253.8865,0.0093761394,0.97061998,-0.1109436,0.17226235
257.88183,0.64990079,0.94593904,2,3,0,-254.65575,-0.0055633345,0.928425,-0.014469597,0.16601697
256.79395,0.73010212,0.77918977,2,3,0,-254.38551,0.027951747,0.93822052,0.015376563,0.17331711
258.66371,0.79451217,0.71496611,2,3,0,-253.25274,0.0058100975,0.94501334,-0.0050030053,0.15828353
258.30542,0.93121186,0.71506098,2,3,0,-257.65163,0.0088592024,0.96643883,0.018772465,0.15952661
256.93031,0.70590837,0.85761153,2,3,0,-255.73808,0.012126128,0.98295055,0.023545815,0.17680711
254.24629,0.76559487,0.76231498,2,7,0,-251.94302,0.01083016,0.89628072,0.036854731,0.18361657
257.6988,0.95920238,0.73365708,2,7,0,-253.46891,0.018154465,0.94289571,-0.01531414,0.17678561
256.68531,0.71333661,0.91186035,2,3,0,-254.50102,-0.005460621,0.94182786,0.055172139,0.17659837
258.60772,1,0.81898932,2,3,0,-256.37944,0.017001275,0.95578739,-0.0020496466,0.16888545
258.18055,0.71101881,1.0727055,2,3,0,-255.22173,0.0020918461,0.932239,0.013052466,0.16032885
258.13774,0.82582958,0.960609,2,7,0,-256.59448,-7.4440605e-05,0.98868531,-0.064918656,0.16403872
257.19657,0.82589896,1.0001779,2,3,0,-256.20638,0.01419751,0.9215676,0.054474427,0.16925649
258.9853,0.84135986,1.0412776,2,3,0,-256.63533,0.010377758,0.96174149,-0.042324457,0.15894396
258.9853,0.19173102,1.1059291,2,3,0,-254.98688,0.010377758,0.96174149,-0.042324457,0.15894396
258.77477,0.94843359,0.50446291,3,7,0,-257.09636,0.0018233639,0.95657467,-0.077582028,0.17102937
258.10255,0.93371844,0.61642993,2,7,0,-257.35761,-0.0027940359,0.93764407,-0.078493928,0.16797925
254.98,0.70099968,0.73839626,2,7,0,-253.20713,0.033915874,0.93734208,-0.057460931,0.15855431
257.06642,0.92138563,0.65423653,2,3,0,-252.32658,0.015194224,0.95140757,0.049273547,0.17741605
254.64756,0.81717444,0.77061871,2,3,0,-252.98287,-0.004678577,0.8908985,0.044115004,0.16370815
254.65324,0.93315272,0.79321603,2,7,0,-252.64851,-0.006351467,0.90409129,0.051500741,0.18099753
255.56297,1,0.947506,2,3,0,-254.17033,-0.013296606,0.91305342,0.030872189,0.17386771
255.56297,0.23936719,1.2321477,2,3,0,-252.18171,-0.013296606,0.91305342,0.030872189,0.17386771
256.20124,1,0.6049269,2,3,0,-255.57454,-0.010953803,0.91816234,0.029496467,0.17331842
256.8677,0.96777551,0.78651033,3,7,0,-254.95148,-0.008746353,0.95568295,-0.1351847,0.16720441
256.8677,0.28124753,0.98041041,2,3,0,-251.52212,-0.008746353,0.95568295,-0.1351847,0.16720441
256.44971,0.90473456,0.51007468,3,7,0,-252.51973,0.0045808709,0.95751132,0.095752185,0.16928517
258.08677,0.97475646,0.58691998,3,7,0,-255.04061,0.0092387454,0.94611167,-0.10919796,0.16115259
258.44998,1,0.73753564,2,3,0,-257.75208,0.0077845489,0.98221574,-0.01884783,0.16847039
259.14756,0.95628096,0.95596189,2,3,0,-258.0363,0.011058219,0.96558822,-0.036370265,0.16646296
258.96303,0.83721855,1.1713766,2,3,0,-258.53665,0.0021185047,0.94570198,-0.0089288087,0.1638941
257.23752,0.12225894,1.2345466,2,3,0,-253.30741,0.0052782258,0.96390967,0.01893673,0.18002811
251.25096,0.78057815,0.5298236,2,3,0,-250.26172,-0.025420548,1.0073425,0.034558693,0.16211233
254.72169,1,0.52080651,3,7,0,-250.61994,0.037512352,0.92785232,-0.027867644,0.16621805
256.8136,0.98461051,0.67374509,2,7,0,-253.3065,0.028109112,0.97594552,0.0069518832,0.16342635
254.24913,0.55539018,0.85413305,2,3,0,-250.81348,0.0034181786,0.90513482,0.075721499,0.15291936
256.47641,1,0.63355506,2,3,0,-253.47303,-0.0020028814,0.90748106,0.022851715,0.17157639
258.49144,0.98227991,0.81803393,2,3,0,-255.97241,0.016385056,0.96614603,-0.00011933481,0.1617051
257.71713,0.63546923,1.0322125,2,3,0,-256.41192,-0.0040259131,0.94092095,0.042354567,0.16895632
258.91147,0.95342823,0.84665245,2,3,0,-256.81757,0.014997507,0.94843305,-0.018464798,0.16425046
258.10425,0.73116416,1.02986,2,3,0,-256.08144,0.0065198842,0.98753698,-0.056128035,0.17233017
258.20928,0.9356402,0.95136186,2,7,0,-256.89395,0.0071057873,0.92726251,-0.0019398234,0.16097544
257.09239,0.70195966,1.1310192,2,3,0,-256.31889,0.0095728813,0.96700928,0.0097902714,0.15137337
256.88318,0.51025611,1.0080489,2,3,0,-252.80959,0.0086673033,0.96248367,-0.14214004,0.17768392
257.4318,0.87631522,0.71034343,3,7,0,-254.42651,0.0063985151,0.96041159,0.064394343,0.16215246
259.07597,1,0.78491498,2,3,0,-257.36988,0.013094423,0.96028986,-0.021316815,0.16431003
258.40279,0.90801756,1.0085718,2,3,0,-258.33276,0.019863228,0.94647744,-0.036458043,0.16209586
257.64486,0.82766469,1.1572144,2,3,0,-256.61476,-0.0045488447,0.95610142,-0.12576588,0.16438249
258.54323,1,1.2032965,2,3,0,-257.22086,0.016298246,0.97323812,-0.016898698,0.16732034
258.51872,0.76331298,1.542747,2,3,0,-258.12412,0.01704741,0.9520821,-0.037044342,0.17202718
258.2174,0.74313619,1.482599,2,3,0,-257.85396,0.0039922201,0.94743605,-0.075140557,0.17542722
257.73745,0.88451737,1.3905727,2,3,0,-257.47383,0.0097939487,0.96905668,-0.026703084,0.15220096
257.73745,0.23886761,1.547858,2,3,0,-256.35876,0.0097939487,0.96905668,-0.026703084,0.15220096
256.41954,0.83856296,0.78984901,2,7,0,-254.55429,0.022648597,0.91178144,0.0076778619,0.1660882
258.55812,0.71556571,0.83233407,2,3,0,-253.98326,0.0041046824,0.9393542,-0.073750701,0.16209636
258.50812,0.94175752,0.75631601,3,7,0,-256.94196,0.011219771,0.97304865,-0.00022719391,0.16120622
256.95186,0.73678991,0.90202267,2,3,0,-256.26707,0.010946335,0.98896555,0.005724443,0.17675114
258.55497,0.97768396,0.84091057,2,7,0,-256.59335,-0.0027831145,0.95792907,-0.088922128,0.16843914
